codigo;nomeseg;pessoacodigo;anoseq
1;Cliente de Maior Valor;25297;2024
2;Super Cliente;92537;2024
2;Super Cliente;141891;2024
2;Super Cliente;26809;2024
1;Cliente de Maior Valor;84098;2024
2;Super Cliente;69672;2024
1;Cliente de Maior Valor;104322;2024
2;Super Cliente;20703;2024
2;Super Cliente;31014;2024
2;Super Cliente;57547;2024
2;Super Cliente;3917;2024
2;Super Cliente;79861;2024
2;Super Cliente;5136;2024
2;Super Cliente;74853;2024
2;Super Cliente;95977;2024
2;Super Cliente;31459;2024
2;Super Cliente;30857;2024
2;Super Cliente;1470;2024
1;Cliente de Maior Valor;29232;2024
2;Super Cliente;14178;2024
2;Super Cliente;3304;2024
2;Super Cliente;152884;2024
1;Cliente de Maior Valor;106813;2024
1;Cliente de Maior Valor;88561;2024
2;Super Cliente;57825;2024
2;Super Cliente;135501;2024
1;Cliente de Maior Valor;59770;2024
2;Super Cliente;125680;2024
1;Cliente de Maior Valor;97845;2024
2;Super Cliente;12582;2024
2;Super Cliente;6866;2024
2;Super Cliente;13592;2024
1;Cliente de Maior Valor;158848;2024
2;Super Cliente;153383;2024
2;Super Cliente;51111;2024
2;Super Cliente;18264;2024
2;Super Cliente;9856;2024
1;Cliente de Maior Valor;86103;2024
2;Super Cliente;83706;2024
2;Super Cliente;69965;2024
2;Super Cliente;30117;2024
2;Super Cliente;9663;2024
2;Super Cliente;50484;2024
2;Super Cliente;43671;2024
2;Super Cliente;92883;2024
2;Super Cliente;90497;2024
1;Cliente de Maior Valor;90118;2024
1;Cliente de Maior Valor;157188;2024
2;Super Cliente;63410;2024
1;Cliente de Maior Valor;93720;2024
2;Super Cliente;60768;2024
2;Super Cliente;3677;2024
2;Super Cliente;7583;2024
2;Super Cliente;65734;2024
1;Cliente de Maior Valor;88109;2024
2;Super Cliente;30434;2024
1;Cliente de Maior Valor;110027;2024
5;Cliente Grande Transacional;138799;2024
1;Cliente de Maior Valor;106574;2024
2;Super Cliente;150819;2024
2;Super Cliente;6262;2024
1;Cliente de Maior Valor;196289;2024
2;Super Cliente;30202;2024
2;Super Cliente;98250;2024
2;Super Cliente;92237;2024
2;Super Cliente;10053;2024
2;Super Cliente;77749;2024
2;Super Cliente;84223;2024
2;Super Cliente;65542;2024
2;Super Cliente;905;2024
2;Super Cliente;1064;2024
2;Super Cliente;8237;2024
2;Super Cliente;59298;2024
2;Super Cliente;26355;2024
2;Super Cliente;35606;2024
2;Super Cliente;2474;2024
2;Super Cliente;24246;2024
2;Super Cliente;69115;2024
2;Super Cliente;36099;2024
1;Cliente de Maior Valor;4566;2024
2;Super Cliente;65732;2024
2;Super Cliente;137245;2024
2;Super Cliente;194996;2024
1;Cliente de Maior Valor;82197;2024
1;Cliente de Maior Valor;8245;2024
2;Super Cliente;84611;2024
2;Super Cliente;15804;2024
2;Super Cliente;105416;2024
2;Super Cliente;7368;2024
2;Super Cliente;85893;2024
2;Super Cliente;36222;2024
2;Super Cliente;70136;2024
2;Super Cliente;3936;2024
1;Cliente de Maior Valor;59800;2024
2;Super Cliente;3137;2024
2;Super Cliente;41447;2024
2;Super Cliente;136331;2024
2;Super Cliente;134977;2024
2;Super Cliente;91927;2024
2;Super Cliente;90690;2024
1;Cliente de Maior Valor;206854;2024
1;Cliente de Maior Valor;83156;2024
2;Super Cliente;12808;2024
2;Super Cliente;7117;2024
2;Super Cliente;13616;2024
2;Super Cliente;17326;2024
2;Super Cliente;44384;2024
2;Super Cliente;76553;2024
2;Super Cliente;26959;2024
2;Super Cliente;6815;2024
5;Cliente Grande Transacional;152315;2024
2;Super Cliente;1237;2024
2;Super Cliente;34347;2024
2;Super Cliente;10024;2024
1;Cliente de Maior Valor;95551;2024
2;Super Cliente;15730;2024
2;Super Cliente;132817;2024
2;Super Cliente;30815;2024
2;Super Cliente;22723;2024
2;Super Cliente;3951;2024
2;Super Cliente;34174;2024
2;Super Cliente;74936;2024
2;Super Cliente;63849;2024
1;Cliente de Maior Valor;58801;2024
2;Super Cliente;93366;2024
2;Super Cliente;52985;2024
2;Super Cliente;15202;2024
1;Cliente de Maior Valor;216699;2024
1;Cliente de Maior Valor;51952;2024
2;Super Cliente;91386;2024
2;Super Cliente;13887;2024
2;Super Cliente;90120;2024
2;Super Cliente;1193;2024
2;Super Cliente;41753;2024
2;Super Cliente;26257;2024
2;Super Cliente;35945;2024
2;Super Cliente;49172;2024
1;Cliente de Maior Valor;85857;2024
2;Super Cliente;15048;2024
2;Super Cliente;3998;2024
2;Super Cliente;93104;2024
1;Cliente de Maior Valor;64021;2024
2;Super Cliente;27676;2024
2;Super Cliente;25798;2024
2;Super Cliente;125190;2024
2;Super Cliente;42757;2024
2;Super Cliente;11986;2024
2;Super Cliente;132491;2024
2;Super Cliente;124023;2024
2;Super Cliente;78545;2024
2;Super Cliente;40094;2024
1;Cliente de Maior Valor;43847;2024
1;Cliente de Maior Valor;153689;2024
2;Super Cliente;92338;2024
2;Super Cliente;51055;2024
2;Super Cliente;29125;2024
1;Cliente de Maior Valor;128752;2024
5;Cliente Grande Transacional;59754;2024
2;Super Cliente;56611;2024
1;Cliente de Maior Valor;6594;2024
2;Super Cliente;56007;2024
2;Super Cliente;37769;2024
1;Cliente de Maior Valor;74741;2024
2;Super Cliente;78727;2024
2;Super Cliente;151453;2024
2;Super Cliente;122944;2024
1;Cliente de Maior Valor;159458;2024
2;Super Cliente;63431;2024
2;Super Cliente;24604;2024
2;Super Cliente;35727;2024
2;Super Cliente;55986;2024
2;Super Cliente;80218;2024
2;Super Cliente;9846;2024
2;Super Cliente;40867;2024
2;Super Cliente;56670;2024
2;Super Cliente;32325;2024
2;Super Cliente;3178;2024
2;Super Cliente;51161;2024
2;Super Cliente;7494;2024
1;Cliente de Maior Valor;121489;2024
2;Super Cliente;7124;2024
1;Cliente de Maior Valor;75702;2024
1;Cliente de Maior Valor;50478;2024
1;Cliente de Maior Valor;122159;2024
2;Super Cliente;163852;2024
2;Super Cliente;85756;2024
1;Cliente de Maior Valor;52900;2024
2;Super Cliente;40162;2024
1;Cliente de Maior Valor;70721;2024
2;Super Cliente;75385;2024
2;Super Cliente;125625;2024
2;Super Cliente;90779;2024
2;Super Cliente;19696;2024
2;Super Cliente;87117;2024
2;Super Cliente;49188;2024
1;Cliente de Maior Valor;190871;2024
2;Super Cliente;87745;2024
1;Cliente de Maior Valor;62459;2024
2;Super Cliente;76388;2024
2;Super Cliente;1790;2024
1;Cliente de Maior Valor;67887;2024
2;Super Cliente;75554;2024
2;Super Cliente;4635;2024
2;Super Cliente;79813;2024
1;Cliente de Maior Valor;49757;2024
1;Cliente de Maior Valor;21790;2024
2;Super Cliente;51668;2024
2;Super Cliente;79243;2024
2;Super Cliente;6906;2024
2;Super Cliente;24942;2024
2;Super Cliente;173757;2024
5;Cliente Grande Transacional;202231;2024
2;Super Cliente;95328;2024
1;Cliente de Maior Valor;27647;2024
2;Super Cliente;8488;2024
2;Super Cliente;56791;2024
2;Super Cliente;91641;2024
2;Super Cliente;14224;2024
1;Cliente de Maior Valor;62402;2024
2;Super Cliente;42843;2024
2;Super Cliente;22355;2024
2;Super Cliente;61922;2024
2;Super Cliente;46161;2024
2;Super Cliente;41765;2024
2;Super Cliente;8904;2024
2;Super Cliente;92998;2024
2;Super Cliente;124497;2024
2;Super Cliente;464;2024
2;Super Cliente;76644;2024
2;Super Cliente;5643;2024
2;Super Cliente;7204;2024
2;Super Cliente;134441;2024
2;Super Cliente;44053;2024
2;Super Cliente;80317;2024
2;Super Cliente;12815;2024
1;Cliente de Maior Valor;62882;2024
2;Super Cliente;7099;2024
2;Super Cliente;25349;2024
2;Super Cliente;4849;2024
2;Super Cliente;30353;2024
1;Cliente de Maior Valor;96467;2024
2;Super Cliente;80131;2024
2;Super Cliente;151717;2024
1;Cliente de Maior Valor;117416;2024
2;Super Cliente;91230;2024
2;Super Cliente;27670;2024
2;Super Cliente;2259;2024
5;Cliente Grande Transacional;68073;2024
2;Super Cliente;69939;2024
2;Super Cliente;151579;2024
2;Super Cliente;129146;2024
1;Cliente de Maior Valor;128144;2024
2;Super Cliente;33572;2024
2;Super Cliente;27297;2024
2;Super Cliente;98434;2024
2;Super Cliente;159627;2024
2;Super Cliente;49278;2024
2;Super Cliente;22242;2024
1;Cliente de Maior Valor;54140;2024
5;Cliente Grande Transacional;189105;2024
2;Super Cliente;9518;2024
1;Cliente de Maior Valor;111726;2024
2;Super Cliente;88308;2024
2;Super Cliente;39616;2024
1;Cliente de Maior Valor;11608;2024
2;Super Cliente;34817;2024
2;Super Cliente;65345;2024
1;Cliente de Maior Valor;196288;2024
5;Cliente Grande Transacional;47674;2024
1;Cliente de Maior Valor;184869;2024
2;Super Cliente;7605;2024
2;Super Cliente;6623;2024
2;Super Cliente;68566;2024
2;Super Cliente;68358;2024
2;Super Cliente;23102;2024
2;Super Cliente;165495;2024
2;Super Cliente;6969;2024
5;Cliente Grande Transacional;194486;2024
1;Cliente de Maior Valor;54012;2024
2;Super Cliente;79432;2024
2;Super Cliente;86192;2024
2;Super Cliente;86595;2024
2;Super Cliente;203707;2024
2;Super Cliente;66982;2024
1;Cliente de Maior Valor;7433;2024
2;Super Cliente;84454;2024
2;Super Cliente;3992;2024
2;Super Cliente;188996;2024
5;Cliente Grande Transacional;52004;2024
1;Cliente de Maior Valor;224868;2024
2;Super Cliente;1585;2024
2;Super Cliente;13646;2024
2;Super Cliente;53404;2024
2;Super Cliente;90375;2024
2;Super Cliente;62228;2024
2;Super Cliente;133209;2024
2;Super Cliente;11547;2024
2;Super Cliente;9457;2024
2;Super Cliente;11418;2024
2;Super Cliente;6791;2024
2;Super Cliente;1296;2024
2;Super Cliente;19675;2024
2;Super Cliente;6854;2024
1;Cliente de Maior Valor;92478;2024
1;Cliente de Maior Valor;87544;2024
1;Cliente de Maior Valor;187833;2024
2;Super Cliente;93769;2024
2;Super Cliente;6184;2024
1;Cliente de Maior Valor;60815;2024
2;Super Cliente;8960;2024
2;Super Cliente;93824;2024
1;Cliente de Maior Valor;81576;2024
1;Cliente de Maior Valor;74833;2024
1;Cliente de Maior Valor;9262;2024
1;Cliente de Maior Valor;163227;2024
2;Super Cliente;154009;2024
5;Cliente Grande Transacional;198628;2024
2;Super Cliente;8928;2024
1;Cliente de Maior Valor;205162;2024
2;Super Cliente;3670;2024
2;Super Cliente;60091;2024
2;Super Cliente;84398;2024
1;Cliente de Maior Valor;90770;2024
2;Super Cliente;85416;2024
1;Cliente de Maior Valor;53536;2024
2;Super Cliente;153234;2024
